标题,链接,分享码,文件大小(GB),发现时间
BD00374.[阿凡达_Avatar_2009][加长版_3碟_原盘中字][139.84GB]Disc3.iso,https://115cdn.com/s/swz1z4m36gr?password=9527,swz1z4m36gr,46.61,2026/1/24 星期六 5:52:46
BD00369.[阿凡达_Avatar_2009][3D][原盘国语中字][46.61GB]Disc1.iso,https://115cdn.com/s/swz1z4l36gr?password=9527,swz1z4l36gr,46.61,2026/1/24 星期六 5:52:46
BD00379.[阿飞正传_Days_of_Being_Wild_1990][港版_原盘_粤语][CHDBits][22.40GB].iso,https://115cdn.com/s/swz1z4p36gr?password=9527,swz1z4p36gr,22.4,2026/1/24 星期六 5:52:46
BD00376.[阿凡达_Avatar_2009][剧场版_特别版_加长版_三合一_DIY次语_国配双语注释动态特效][FiNalHD@HDSky][53.16GB].iso,https://115cdn.com/s/swz1z4r36gr?password=9527,swz1z4r36gr,53.16,2026/1/24 星期六 5:52:46
BD00380.[阿飞正传_Days_of_Being_Wild_1990][港版_原盘粤语简繁中字_DIY国语][22.56GB].iso,https://115cdn.com/s/swz1z4t36gr?password=9527,swz1z4t36gr,22.56,2026/1/24 星期六 5:52:46
BD00386.[阿甘正传_Forrest_Gump_1994][台版_原盘中字][TTG][33.36GB].iso,https://115cdn.com/s/swz1z4u36gr?password=9527,swz1z4u36gr,33.36,2026/1/24 星期六 5:52:46
BD00375.[阿凡达_Avatar_2009][剧场+加长+特长版_DIY国配_简繁中字][CHDBits][47.45GB].iso,https://115cdn.com/s/swz1z4v36gr?password=9527,swz1z4v36gr,47.45,2026/1/24 星期六 5:52:46
BD00383.[阿甘正传_Forrest_Gump_1994][DIY简繁双语特效导评中字][CMCT][40.04GB].iso,https://115cdn.com/s/swz1z4x36gr?password=9527,swz1z4x36gr,40.04,2026/1/24 星期六 5:52:46
BD00373.[阿凡达_Avatar_2009][加长版_3碟_原盘中字][139.84GB]Disc2.iso,https://115cdn.com/s/swz1z4y36gr?password=9527,swz1z4y36gr,46.61,2026/1/24 星期六 5:52:46
BD00367.[阿尔及尔之战_The_Battle_of_Algiers_1966][日版_原盘_无中字][HDC][38.13GB].iso,https://115cdn.com/s/swz1z4z36gr?password=9527,swz1z4z36gr,38.13,2026/1/24 星期六 5:52:46
BD00384.[阿甘正传_Forrest_Gump_1994][蓝宝石收藏版_双碟原盘无中字][HDR][83.92GB]Disc1.iso,https://115cdn.com/s/swz1z4136gr?password=9527,swz1z4136gr,39.47,2026/1/24 星期六 5:52:46
BD00366.[阿尔及尔之战_The_Battle_of_Algiers_1966][DIY简繁字幕][XOXO@HDSky][38.19GB].iso,https://115cdn.com/s/swz1z4336gr?password=9527,swz1z4336gr,38.19,2026/1/24 星期六 5:52:46
BD00385.[阿甘正传_Forrest_Gump_1994][蓝宝石收藏版_双碟原盘无中字][HDR][83.92GB]Disc2.iso,https://115cdn.com/s/swz1z4236gr?password=9527,swz1z4236gr,44.44,2026/1/24 星期六 5:52:46
BD00372.[阿凡达_Avatar_2009][加长版_3碟_原盘中字][139.84GB]Disc1.iso,https://115cdn.com/s/swz1z4436gr?password=9527,swz1z4436gr,46.61,2026/1/24 星期六 5:52:46
BD00381.[阿夫亚_Afonya_1975][俄版_原盘无中字][22.00GB].iso,https://115cdn.com/s/swz1z4836gr?password=9527,swz1z4836gr,22,2026/1/24 星期六 5:52:46
BD00382.[阿甘正传_Forrest_Gump_1994][DIY国语简繁中字][CHDBits][39.14GB].iso,https://115cdn.com/s/swz1z4936gr?password=9527,swz1z4936gr,39.14,2026/1/24 星期六 5:52:46
BD00522.[爱恨一线牵_Hateship_Loveship_2013][DIY_TW官译繁简中字][TTG][20.38GB].iso,https://115cdn.com/s/swz1z5a36gr?password=9527,swz1z5a36gr,20.38,2026/1/24 星期六 5:52:46
BD00528.[爱乐之城_La_La_Land_2016][DIY简繁_双语字幕_合并肉酱视频_菜单已改][Kevin9611@HDC][46.10GB].iso,https://115cdn.com/s/swz1z5c36gr?password=9527,swz1z5c36gr,46.1,2026/1/24 星期六 5:52:46
BD00513.[爱国者游戏_Patriot_Games_1992][原盘中字][39.61GB].iso,https://115cdn.com/s/swz1z5o36gr?password=9527,swz1z5o36gr,39.61,2026/1/24 星期六 5:52:46
BD00517.[爱国者之日_Patriots_Day_2016][DIY_TW影院版繁简中字][TTG][43.00GB].iso,https://115cdn.com/s/swz1z5d36gr?password=9527,swz1z5d36gr,43,2026/1/24 星期六 5:52:46
BD00516.[爱国者之日_Patriots_Day_2016][4K][DIY_TW影院版繁中字][TTG][81.94GB].iso,https://115cdn.com/s/swz1z5k36gr?password=9527,swz1z5k36gr,81.94,2026/1/24 星期六 5:52:46
BD00095.[13骇人游戏_13_Sins_2014][DIY简繁双语字幕][CHDBits][20.82GB].iso,https://115cdn.com/s/swz1zzk36gr?password=9527,swz1zzk36gr,20.82,2026/1/24 星期六 5:52:45
BD00090.[12勇士_12_Strong_2018][DIY_R3TW简繁中字][plm@MTeam][42.61GB].iso,https://115cdn.com/s/swz1zzl36gr?password=9527,swz1zzl36gr,42.61,2026/1/24 星期六 5:52:45
BD00092.[12勇士_12_Strong_2018][台版_原盘_原生中字][TTG-352936][30.26GB].iso,https://115cdn.com/s/swz1zzo36gr?password=9527,swz1zzo36gr,30.26,2026/1/24 星期六 5:52:45
BD00101.[21岁派对_21_and_Over_2013][DIY简繁中字][CHDBits][30.49GB].iso,https://115cdn.com/s/swz1zzp36gr?password=9527,swz1zzp36gr,30.49,2026/1/24 星期六 5:52:45
BD00091.[12勇士_12_Strong_2018][DIY简繁特效_双语特效][9011@CHDBits][42.73GB].iso,https://115cdn.com/s/swz1zzq36gr?password=9527,swz1zzq36gr,42.73,2026/1/24 星期六 5:52:45
BD00099.[21克_21_Grams_2003][DIYR3简繁双语字幕][HDSky][32.07GB].iso,https://115cdn.com/s/swz1zzr36gr?password=9527,swz1zzr36gr,32.07,2026/1/24 星期六 5:52:45
BD00089.[12勇士_12_Strong_2018][DIY_R3TW简繁中字][Huan@HDSky][42.60GB].iso,https://115cdn.com/s/swz1zzw36gr?password=9527,swz1zzw36gr,42.6,2026/1/24 星期六 5:52:45
BD00098.[18岁的老处女_18_Year_Old_Virgin_2009][DIY简繁中字][CHDBits][17.71GB].iso,https://115cdn.com/s/swz1zzv36gr?password=9527,swz1zzv36gr,17.71,2026/1/24 星期六 5:52:45
BD00086.[12回合3：致命禁闭_12_Rounds_3_-_Lockdown_2015][美版_原盘无中字][HDChina][22.39GB].iso,https://115cdn.com/s/swz1zzz36gr?password=9527,swz1zzz36gr,22.39,2026/1/24 星期六 5:52:45
BD00105.[24号储藏室_Storage_24_2012][DIY简繁中字][sony188@HDR][38.94GB].iso,https://115cdn.com/s/swz1zz236gr?password=9527,swz1zz236gr,38.94,2026/1/24 星期六 5:52:45
BD00084.[12回合3：致命禁闭_12_Rounds_3_-_Lockdown_2015][DIY简繁双语字幕][HDArea][22.44GB].iso,https://115cdn.com/s/swz1zz336gr?password=9527,swz1zz336gr,22.44,2026/1/24 星期六 5:52:45
BD00097.[15点17分，启程巴黎_The_15：17_to_Paris_2018][DIY简繁英字幕][DIY@OurBits][25.72GB].iso,https://115cdn.com/s/swz1zz536gr?password=9527,swz1zz536gr,25.72,2026/1/24 星期六 5:52:45
BD00093.[13朵玫瑰_Las_13_Rosas_2007][DIY简繁中字][HDSky][33.14GB].iso,https://115cdn.com/s/swz1zz736gr?password=9527,swz1zz736gr,33.14,2026/1/24 星期六 5:52:45
BD00103.[22年后的自白：我是杀人犯_Memoirs_of_a_Murderer_2017][DIY_R3官译简繁中字_特效简繁中字][TTG][35.01GB].iso,https://115cdn.com/s/swz1zz936gr?password=9527,swz1zz936gr,35.01,2026/1/24 星期六 5:52:45
BD00102.[21岁派对_21_and_Over_2013][DIY简繁中字][KBu@CHDBits][30.49GB].iso,https://115cdn.com/s/swz1zz836gr?password=9527,swz1zz836gr,30.49,2026/1/24 星期六 5:52:45
BD00037.[007系列08：生死关头_Live_and_Let_Die_1973][DIY国语_简繁特效中字][CHDBits][41.66GB].iso,https://115cdn.com/s/swz1z3c36gr?password=9527,swz1z3c36gr,41.66,2026/1/24 星期六 5:52:45
BD00022.[007外传：巡弋飞弹_Never_Say_Never_Again_1983][台版_原盘中字][TTG][45.49GB].iso,https://115cdn.com/s/swz1z3f36gr?password=9527,swz1z3f36gr,45.49,2026/1/24 星期六 5:52:45
BD00027.[007系列03：金手指_Goldfinger_1964][DIY国语_简繁特效中字][CHDBits][45.06GB].iso,https://115cdn.com/s/swz1z3i36gr?password=9527,swz1z3i36gr,45.06,2026/1/24 星期六 5:52:45
BD00032.[007系列05：雷霆谷_You_Only_Live_Twice_1967][港版_原盘中字][CHDBits][45.82GB].iso,https://115cdn.com/s/swz1z3e36gr?password=9527,swz1z3e36gr,45.82,2026/1/24 星期六 5:52:45
BD00033.[007系列06：女王密使_On_Her_Majesty's_Secret_Service_1969][DIY国语_简繁特效中字][CHDBits][42.07GB].iso,https://115cdn.com/s/swz1z3p36gr?password=9527,swz1z3p36gr,42.07,2026/1/24 星期六 5:52:45
BD00024.[007系列01：诺博士_Dr.No_1962][DIY国语_简繁特效中字][CHDBits][42.60GB].iso,https://115cdn.com/s/swz1z3q36gr?password=9527,swz1z3q36gr,42.6,2026/1/24 星期六 5:52:45
BD00029.[007系列04：雷霆万钧_Thunderball_1965][DIY国语_简繁特效中字][CHDBits][43.63GB].iso,https://115cdn.com/s/swz1z3k36gr?password=9527,swz1z3k36gr,43.63,2026/1/24 星期六 5:52:45
BD00034.[007系列06：女王密使_On_Her_Majesty's_Secret_Service_1969][港版_原盘中字][CHDBits][42.94GB].iso,https://115cdn.com/s/swz1z3t36gr?password=9527,swz1z3t36gr,42.94,2026/1/24 星期六 5:52:45
BD00023.[007系列01：诺博士_Dr.No_1962][3D+2D][台版_简繁中字][TTG][22.64GB].iso,https://115cdn.com/s/swz1z3s36gr?password=9527,swz1z3s36gr,22.64,2026/1/24 星期六 5:52:45
BD00025.[007系列02：来自俄罗斯的爱情_From_Russia_with_Love_1963][DIY国语_简繁特效中字][CHDBits][40.41GB].iso,https://115cdn.com/s/swz1z3o36gr?password=9527,swz1z3o36gr,40.41,2026/1/24 星期六 5:52:45
BD00031.[007系列05：雷霆谷_You_Only_Live_Twice_1967][DIY国语_简繁特效中字][CHDBits][45.04GB].iso,https://115cdn.com/s/swz1z3v36gr?password=9527,swz1z3v36gr,45.04,2026/1/24 星期六 5:52:45
BD00038.[007系列09：金枪人_The_Man_with_the_Golden_Gun_1974][DIY国语_简繁特效中字][CHDBits][44.95GB].iso,https://115cdn.com/s/swz1z3036gr?password=9527,swz1z3036gr,44.95,2026/1/24 星期六 5:52:45
BD00021.[007外传：巡弋飞弹_Never_Say_Never_Again_1983][DIY国语_简繁特效中字][CHDBits][41.65GB].iso,https://115cdn.com/s/swz1z3z36gr?password=9527,swz1z3z36gr,41.65,2026/1/24 星期六 5:52:45
BD00028.[007系列03：金手指_Goldfinger_1964][港版_原盘中字][CHDBits][44.98GB].iso,https://115cdn.com/s/swz1z3y36gr?password=9527,swz1z3y36gr,44.98,2026/1/24 星期六 5:52:45
BD00019.[007：幽灵党_Spectre_2015][原盘无中字][MTeam][39.40GB].iso,https://115cdn.com/s/swz1z3336gr?password=9527,swz1z3336gr,39.4,2026/1/24 星期六 5:52:45
BD00030.[007系列04：雷霆万钧_Thunderball_1965][港版_原盘中字][CHDBits][43.47GB].iso,https://115cdn.com/s/swz1z3536gr?password=9527,swz1z3536gr,43.47,2026/1/24 星期六 5:52:45
BD00020.[007别传：皇家夜总会_Casino_Royale_1967][DIY简繁中字][46.06GB].iso,https://115cdn.com/s/swz1z3636gr?password=9527,swz1z3636gr,46.06,2026/1/24 星期六 5:52:45
BD00401.[阿兰·罗布-格里耶作品集_Alain_Robbe-Grillet_-_Six_Films_1963-1974][英BFI版_三碟版_无中字][133.09GB]伊甸园及其后_Eden_and_After_1970_+_N.已经掷出骰子_N._Took_the_Dice_1971.iso,https://115cdn.com/s/swz1zye36gr?password=9527,swz1zye36gr,42.43,2026/1/24 星期六 5:52:44
BD00390.[阿卡丁先生_Mr.Arkadin_1955][法Carlotta版_蓝光原盘_DIY繁简中字_全花絮中字][DIY@blucook#29][44.11GB].iso,https://115cdn.com/s/swz1zyf36gr?password=9527,swz1zyf36gr,44.11,2026/1/24 星期六 5:52:44
BD00402.[阿兰·帕屈吉：电影版_Alan_Partridge_-_Alpha_Papa_2013][DIY简繁双语字幕][HDR][41.08GB].iso,https://115cdn.com/s/swz1zyg36gr?password=9527,swz1zyg36gr,41.08,2026/1/24 星期六 5:52:44
BD00394.[阿拉伯的劳伦斯_Lawrence_of_Arabia_1962][DIY简繁中字][HDWinG][44.27GB].iso,https://115cdn.com/s/swz1zyi36gr?password=9527,swz1zyi36gr,44.27,2026/1/24 星期六 5:52:44
BD00396.[阿拉伯的劳伦斯_Lawrence_of_Arabia_1962][港版原盘构架+日版高码4K修复版_DIY国配_R3简繁中字][HDSky][64.03GB].iso,https://115cdn.com/s/swz1zyk36gr?password=9527,swz1zyk36gr,64.03,2026/1/24 星期六 5:52:44
BD00397.[阿拉伯的劳伦斯_Lawrence_of_Arabia_1962][日版_4K修复双碟版_原盘无中字][HD-T][68.48GB]Disc1.iso,https://115cdn.com/s/swz1zym36gr?password=9527,swz1zym36gr,41.88,2026/1/24 星期六 5:52:44
BD00393.[阿拉伯的劳伦斯_Lawrence_of_Arabia_1962][4K修复日版_DIYR3简繁双语字幕@白自在][HDR][42.20GB]Disc2.iso,https://115cdn.com/s/swz1zyo36gr?password=9527,swz1zyo36gr,26.8,2026/1/24 星期六 5:52:44
BD00399.[阿兰·罗布-格里耶作品集_Alain_Robbe-Grillet_-_Six_Films_1963-1974][英BFI版_三碟版_无中字][133.09GB]不朽的女人_The_Immortal_One_1963_+_欧洲快车_Trans_Europe_Express_1966.iso,https://115cdn.com/s/swz1zyr36gr?password=9527,swz1zyr36gr,45.42,2026/1/24 星期六 5:52:44
BD00391.[阿卡丁先生_Mr.Arkadin_1955][原盘无中字][HDR][43.94GB].iso,https://115cdn.com/s/swz1zys36gr?password=9527,swz1zys36gr,43.94,2026/1/24 星期六 5:52:44
BD00410.[阿玛柯德_Amarcord_1973][意版_4K修复_费里尼经典_无中字][33.17GB].iso,https://115cdn.com/s/swz1zyu36gr?password=9527,swz1zyu36gr,33.17,2026/1/24 星期六 5:52:44
BD00398.[阿拉伯的劳伦斯_Lawrence_of_Arabia_1962][日版_4K修复双碟版_原盘无中字][HD-T][68.48GB]Disc2.iso,https://115cdn.com/s/swz1zyv36gr?password=9527,swz1zyv36gr,26.6,2026/1/24 星期六 5:52:44
BD00389.[阿卡巴大帝_Jodhaa_Akbar_2008][DIY简繁中字][MT][46.44GB].iso,https://115cdn.com/s/swz1zyw36gr?password=9527,swz1zyw36gr,46.44,2026/1/24 星期六 5:52:44
BD00405.[阿里巴巴和四十大盗_Ali_Baba_and_the_Forty_Thieves_1954][DIY中字国配][21.56GB].iso,https://115cdn.com/s/swz1zyx36gr?password=9527,swz1zyx36gr,21.56,2026/1/24 星期六 5:52:44
BD00388.[阿基尔，上帝的愤怒_Aguirre_-_The_Wrath_of_God_1972][英BFI版_无中字][45.21GB].iso,https://115cdn.com/s/swz1zyz36gr?password=9527,swz1zyz36gr,45.21,2026/1/24 星期六 5:52:44
BD00408.[阿马尔菲：女神的报酬_Amalfi_-_Rewards_of_the_Goddess_2009][港版_原盘繁简中字][萌友自购@BDArea][22.43GB].iso,https://115cdn.com/s/swz1zy036gr?password=9527,swz1zy036gr,22.43,2026/1/24 星期六 5:52:44
BD00406.[阿里巴巴和四十大盗_Ali_Baba_and_the_Forty_Thieves_1954][法版_DIY国语_简繁中字@碟仙][36.82GB].iso,https://115cdn.com/s/swz1zy136gr?password=9527,swz1zy136gr,36.82,2026/1/24 星期六 5:52:44
BD00409.[阿玛柯德_Amarcord_1973][CC版_DIY简繁中字][42.22GB].iso,https://115cdn.com/s/swz1zy236gr?password=9527,swz1zy236gr,42.22,2026/1/24 星期六 5:52:44
BD00395.[阿拉伯的劳伦斯_Lawrence_of_Arabia_1962][港版_原盘国语中字][HDR][43.27GB].iso,https://115cdn.com/s/swz1zy436gr?password=9527,swz1zy436gr,43.27,2026/1/24 星期六 5:52:44
BD00387.[阿甘正传_Forrest_Gump_1994][泰盛原盘中字][HDC][33.35GB].iso,https://115cdn.com/s/swz1zy636gr?password=9527,swz1zy636gr,33.35,2026/1/24 星期六 5:52:44
BD00403.[阿兰布里斯塔_Alambrista!_1977][CC版_无中字][Tik][39.40GB].iso,https://115cdn.com/s/swz1zy836gr?password=9527,swz1zy836gr,39.4,2026/1/24 星期六 5:52:44
BD00404.[阿郎的故事_All_about_Ah_Long_1989][原盘国粤双语中英字幕][21.89GB].iso,https://115cdn.com/s/swz1zy936gr?password=9527,swz1zy936gr,21.89,2026/1/24 星期六 5:52:44
BD00104.[22年后的自白：我是杀人犯_Memoirs_of_a_Murderer_2017][DIY简繁中字][TTG][34.97GB].iso,https://115cdn.com/s/swz1zzc36gr?password=9527,swz1zzc36gr,34.97,2026/1/24 星期六 5:52:44
BD00096.[15点17分，启程巴黎_The_15：17_to_Paris_2018][DIY_iTunes简繁中字][Huan@HDSky][25.63GB].iso,https://115cdn.com/s/swz1zzd36gr?password=9527,swz1zzd36gr,25.63,2026/1/24 星期六 5:52:44
BD00100.[21克_21_Grams_2003][DIY简繁中字][HDR][32.04GB].iso,https://115cdn.com/s/swz1zze36gr?password=9527,swz1zze36gr,32.04,2026/1/24 星期六 5:52:44
BD00088.[12勇士_12_Strong_2018][DIY_R3TW繁简中字][TTG(R3TW)][42.61GB].iso,https://115cdn.com/s/swz1zzh36gr?password=9527,swz1zzh36gr,42.61,2026/1/24 星期六 5:52:44
BD00094.[13骇人游戏_13_Sins_2014][DIY简繁双语][HDSky][28.18GB].iso,https://115cdn.com/s/swz1zzi36gr?password=9527,swz1zzi36gr,28.18,2026/1/24 星期六 5:52:44
BD00199.[Count_Yorga，_Vampire_1970_+_The_Return_of_Count_Yorga_1971][英Arrow版_原盘][46.23GB].iso,https://115cdn.com/s/swz1zsp36gr?password=9527,swz1zsp36gr,46.23,2026/1/24 星期六 5:52:43
BD00183.[A计划_Projet_A_1983][港版_原盘国语中字][HDR][21.16GB].iso,https://115cdn.com/s/swz1zsw36gr?password=9527,swz1zsw36gr,21.16,2026/1/24 星期六 5:52:43
BD00201.[Curse_of_the_Faceless_Man_1958][无中字][13.75GB].iso,https://115cdn.com/s/swz1zs836gr?password=9527,swz1zs836gr,13.75,2026/1/24 星期六 5:52:43
BD00541.[爱丽丝漫游城市_Alice_in_the_Cities_1974][CC版_无中字][Tik][44.38GB].iso,https://115cdn.com/s/swz1zvd36gr?password=9527,swz1zvd36gr,44.38,2026/1/24 星期六 5:52:43
BD00544.[爱丽丝梦游仙境_Alice_in_Wonderland_1+2_2010-2016][3D+2D][泰盛原盘国配中字][LKS@Hdsky][151.53GB]爱丽丝梦游仙境2：镜中奇遇记_Alice_Through_Looking_Glass_3D_2016.iso,https://115cdn.com/s/swz1zve36gr?password=9527,swz1zve36gr,42.48,2026/1/24 星期六 5:52:43
BD00545.[爱丽丝梦游仙境_Alice_in_Wonderland_1+2_2010-2016][3D+2D][泰盛原盘国配中字][LKS@Hdsky][151.53GB]爱丽丝梦游仙境2：镜中奇遇记_Alice_Through_Looking_Glass_2016.iso,https://115cdn.com/s/swz1zvg36gr?password=9527,swz1zvg36gr,38.59,2026/1/24 星期六 5:52:43
BD00550.[爱丽丝梦游仙境2：镜中奇遇记_Alice_Through_the_Looking_Glass_2016][3D][港版_DIY繁简中英双字][bb@HDSky][42.56GB].iso,https://115cdn.com/s/swz1zvc36gr?password=9527,swz1zvc36gr,42.56,2026/1/24 星期六 5:52:43
BD00533.[爱乐之城_La_La_Land_2017][原盘_DIY简繁双语特效字幕_肉酱已合并_菜单修改][CMCT][46.02GB].iso,https://115cdn.com/s/swz1zvh36gr?password=9527,swz1zvh36gr,46.02,2026/1/24 星期六 5:52:43
BD00535.[爱丽丝的失踪_The_Disappearance_of_Alice_Creed_2009][DIY港版蓝光&R3TW@RogerGao][28.17GB].iso,https://115cdn.com/s/swz1zvl36gr?password=9527,swz1zvl36gr,28.17,2026/1/24 星期六 5:52:43
BD00542.[爱丽丝梦游仙境_Alice_in_Wonderland_1+2_2010-2016][3D+2D][泰盛原盘国配中字][LKS@Hdsky][151.53GB]爱丽丝梦游仙境_Alice_In_Wonderland_3D_2010.iso,https://115cdn.com/s/swz1zv536gr?password=9527,swz1zv536gr,41.6,2026/1/24 星期六 5:52:43
BD00140.[99号牢房内的博弈_Brawl_in_Cell_Block_99_2017][DIY简繁中字][Huan@HDSky][41.26GB].iso,https://115cdn.com/s/swz1zwa36gr?password=9527,swz1zwa36gr,41.26,2026/1/24 星期六 5:52:43
BD00136.[99个家_99_Homes_2014][DIY_R3TW繁简中字][ABCD@TTG][30.03GB].iso,https://115cdn.com/s/swz1zwk36gr?password=9527,swz1zwk36gr,30.03,2026/1/24 星期六 5:52:43
BD00137.[99个家_99_Homes_2014][DIY繁简中字][XOXO@HDSky][30.11GB].iso,https://115cdn.com/s/swz1zwm36gr?password=9527,swz1zwm36gr,30.11,2026/1/24 星期六 5:52:43
BD00131.[72小时生死线_The_Crossing_Guard_1995][法版_DIY英简繁字幕][tym0510@HDU][31.63GB].iso,https://115cdn.com/s/swz1zwq36gr?password=9527,swz1zwq36gr,31.63,2026/1/24 星期六 5:52:43
BD00143.[100禁_R100_2013][DIY中字][39.98GB].iso,https://115cdn.com/s/swz1zwt36gr?password=9527,swz1zwt36gr,39.98,2026/1/24 星期六 5:52:43
BD00147.[127小时_127_Hours_2010][台版_原盘中字][TTG][38.74GB].iso,https://115cdn.com/s/swz1zwx36gr?password=9527,swz1zwx36gr,38.74,2026/1/24 星期六 5:52:43
BD00135.[93航班_United_93_2006][美版_原盘中字][HDR][39.80GB].iso,https://115cdn.com/s/swz1zwy36gr?password=9527,swz1zwy36gr,39.8,2026/1/24 星期六 5:52:43
BD00149.[187美国社会档案_One_Eight_Seven_1997][无中字][22.92GB].iso,https://115cdn.com/s/swz1zw036gr?password=9527,swz1zw036gr,22.92,2026/1/24 星期六 5:52:43
BD00148.[187美国社会档案_One_Eight_Seven_1997][4K][DIY_R3繁简中字][TTG][59.34GB].iso,https://115cdn.com/s/swz1zw136gr?password=9527,swz1zw136gr,59.34,2026/1/24 星期六 5:52:43
BD00125.[45周年_45_Years_2015][美版_DIY简繁双语][Angelnn@TTG][32.16GB].iso,https://115cdn.com/s/swz1zw336gr?password=9527,swz1zw336gr,32.16,2026/1/24 星期六 5:52:43
BD00134.[93航班_United_93_2006][美版_繁中][39.81GB].iso,https://115cdn.com/s/swz1zw436gr?password=9527,swz1zw436gr,39.81,2026/1/24 星期六 5:52:43
BD00138.[99个家_99_Homes_2014][原盘无中字][29.98GB].iso,https://115cdn.com/s/swz1zw536gr?password=9527,swz1zw536gr,29.98,2026/1/24 星期六 5:52:43
BD00133.[93航班_United_93_2006][DIY简繁中字][MTeam][34.47GB].iso,https://115cdn.com/s/swz1zw736gr?password=9527,swz1zw736gr,34.47,2026/1/24 星期六 5:52:43
BD00144.[101老人逃帐记_The_101-Year_Old_Man_Who_Skipped_Out_on_the_Bill_and_Disappeared_2016][DIYTW官译繁简中字][TTG][21.89GB].iso,https://115cdn.com/s/swz1zw836gr?password=9527,swz1zw836gr,21.89,2026/1/24 星期六 5:52:43
BD00146.[127小时_127_Hours_2010][DIY简繁中字][CHDBits][36.59GB].iso,https://115cdn.com/s/swz1zw936gr?password=9527,swz1zw936gr,36.59,2026/1/24 星期六 5:52:43
BD00392.[阿拉伯的劳伦斯_Lawrence_of_Arabia_1962][4K修复日版_DIYR3简繁双语字幕@白自在][HDR][42.20GB]Disc1.iso,https://115cdn.com/s/swz1zyb36gr?password=9527,swz1zyb36gr,42.2,2026/1/24 星期六 5:52:43
BD00407.[阿罗哈_Aloha_2015][DIY简繁中字][HDU][45.04GB].iso,https://115cdn.com/s/swz1zyc36gr?password=9527,swz1zyc36gr,45.04,2026/1/24 星期六 5:52:43
BD00604.[爱情物语_Aijou_monogatari_1984][日版_原盘无中字][HDC][22.42GB].iso,https://115cdn.com/s/swz1zet36gr?password=9527,swz1zet36gr,22.42,2026/1/24 星期六 5:52:42
